sno,sname,sex,height,dorm,bdate
01031317,覃小红,女,1.62,西5舍306,2001-06-22 00:00:00
01034210,朱丽华,男,1.66,西12舍426,2004-06-23 00:00:00
01032178,黄桂英,女,1.90,东11舍403,2001-04-30 00:00:00
01035847,吕玉,男,1.72,南7舍414,2005-10-20 00:00:00
01035863,王建平,女,1.69,西3舍101,2004-08-21 00:00:00
01038729,唐秀英,男,1.94,西10舍128,2001-07-27 00:00:00
01035194,温浩,女,1.83,南4舍216,2002-01-14 00:00:00
01032388,王伟,男,1.52,东7舍228,2004-06-11 00:00:00
01032867,古桂香,女,1.85,北7舍128,2004-06-05 00:00:00
01033158,张桂珍,男,1.93,南5舍205,2001-10-10 00:00:00
01031387,黄建军,女,1.99,西3舍204,2000-11-18 00:00:00
01033356,马想,女,1.97,东15舍422,2001-01-13 00:00:00
01033758,张帅,男,2.00,北6舍405,2003-05-25 00:00:00
01037828,王莹,男,1.62,南8舍113,2002-12-23 00:00:00
01032592,汪璐,男,1.81,南4舍223,2003-10-20 00:00:00
01032343,陈秀荣,女,1.75,南10舍411,2002-07-09 00:00:00
01034402,杨波,女,1.77,东8舍402,2004-10-03 00:00:00
01033708,尹瑜,男,1.59,东11舍313,2006-04-04 00:00:00
01037170,杨凯,女,1.57,南8舍205,2005-04-18 00:00:00
01033744,周梅,女,1.59,西5舍412,2001-01-03 00:00:00
01034833,陈莉,女,1.84,西12舍208,2003-05-24 00:00:00
01031559,张鹏,女,1.57,南1舍408,2002-08-24 00:00:00
01037492,王雪,女,1.84,北8舍122,2001-10-15 00:00:00
01031485,李颖,女,1.93,北14舍427,2003-04-22 00:00:00
01036370,叶岩,男,1.94,东11舍115,2005-04-26 00:00:00
01037926,顾海燕,女,1.76,西15舍422,2000-09-19 00:00:00
01034694,宋勇,男,1.97,西12舍204,2005-07-13 00:00:00
01033297,杨亮,男,1.65,西2舍224,2003-08-17 00:00:00
01035537,闻雪梅,男,1.53,北4舍307,2000-08-24 00:00:00
01031840,李艳,女,1.66,北7舍222,2000-08-04 00:00:00
01037747,崔梅,女,1.59,南5舍402,2001-05-29 00:00:00
01036420,翁红霞,男,1.96,东9舍315,2006-04-14 00:00:00
01034326,邝彬,男,1.80,北15舍424,2001-02-08 00:00:00
01033771,李欢,女,1.85,东14舍204,2005-10-09 00:00:00
01032482,杜岩,男,1.97,东12舍108,2005-07-19 00:00:00
01036675,蒋杰,女,1.74,西7舍308,2005-12-29 00:00:00
01037582,王鑫,男,1.97,西7舍323,2005-10-06 00:00:00
01035251,倪玉,女,1.68,北11舍208,2001-04-28 00:00:00
01036679,晏磊,女,1.93,东6舍328,2002-12-26 00:00:00
01033657,阎慧,男,1.56,西2舍125,2003-08-12 00:00:00
01036422,吴莹,女,1.68,东1舍407,2003-09-22 00:00:00
01031808,王淑兰,女,1.93,北12舍207,2004-04-05 00:00:00
01031652,谌秀芳,女,1.95,西2舍213,2002-04-09 00:00:00
01031074,王梅,女,1.73,东10舍406,2004-04-21 00:00:00
01036406,姚红霞,男,1.95,东7舍405,2002-11-01 00:00:00
01032679,任欢,女,1.96,东6舍415,2000-10-03 00:00:00
01038901,武晶,女,1.74,西14舍201,2000-10-26 00:00:00
01038697,张雷,女,1.87,西12舍128,2002-01-05 00:00:00
01033068,罗梅,女,1.50,北1舍218,2002-11-23 00:00:00
01038410,张军,女,1.90,南15舍417,2005-04-16 00:00:00
01031867,郭岩,女,1.62,东2舍125,2004-09-18 00:00:00
01037459,孔瑜,男,1.96,北15舍415,2003-04-27 00:00:00
01031150,徐玉珍,男,1.79,西8舍402,2005-08-03 00:00:00
01036751,王杨,女,1.84,西14舍407,2000-09-30 00:00:00
01032966,解军,男,1.98,北6舍125,2002-08-10 00:00:00
01035598,罗林,男,1.62,东4舍112,2005-12-08 00:00:00
01037281,梁军,男,1.54,西8舍405,2001-04-05 00:00:00
01031142,谢鑫,女,1.63,北7舍428,2006-01-24 00:00:00
01036254,陈志强,女,1.67,西9舍325,2000-11-17 00:00:00
01038579,贺桂芳,女,1.96,东8舍412,2003-02-21 00:00:00
01035039,李建,女,1.59,北9舍123,2001-03-06 00:00:00
01038489,朱明,男,1.76,西9舍416,2002-06-28 00:00:00
01033650,彭勇,男,2.00,南13舍123,2002-04-21 00:00:00
01034727,杨桂兰,男,1.97,东8舍122,2003-11-19 00:00:00
01035267,沙敏,男,1.95,北14舍112,2006-02-18 00:00:00
01038251,张冬梅,女,1.81,西8舍108,2000-12-08 00:00:00
01035048,李杰,男,1.91,东6舍414,2004-08-01 00:00:00
01031584,秦春梅,男,1.83,东8舍217,2001-11-20 00:00:00
01034158,许欢,男,1.85,南13舍107,2002-12-31 00:00:00
01038055,沈畅,女,1.88,东9舍124,2001-11-04 00:00:00
01038738,刘莹,女,1.55,南10舍128,2002-11-08 00:00:00
01037618,杜倩,男,1.90,北4舍127,2005-04-06 00:00:00
01036703,陈欢,男,1.67,东3舍417,2005-04-22 00:00:00
01035742,王志强,女,1.58,南4舍102,2001-07-10 00:00:00
01035945,张阳,女,1.57,东14舍113,2001-01-27 00:00:00
01038605,许秀兰,男,1.60,北7舍402,2000-08-06 00:00:00
01033214,郑秀芳,女,1.66,东2舍106,2002-10-31 00:00:00
01034213,申秀华,男,1.84,西1舍318,2005-01-27 00:00:00
01033927,尹雪梅,男,1.96,西2舍123,2006-03-22 00:00:00
01033925,陈洋,男,1.83,东4舍205,2000-09-26 00:00:00
01038542,林畅,女,1.84,东1舍216,2005-11-10 00:00:00
01033765,丁军,女,1.78,东11舍424,2006-01-23 00:00:00
01032738,吴成,男,1.62,北14舍326,2005-11-18 00:00:00
01032024,彭欣,男,1.53,东5舍101,2005-03-01 00:00:00
01031660,卢红,男,1.50,西9舍421,2005-06-05 00:00:00
01034209,袁艳,男,2.00,南13舍403,2004-09-16 00:00:00
01038856,吴楠,男,1.76,北15舍228,2004-09-26 00:00:00
01035314,张超,女,1.94,北5舍123,2000-08-23 00:00:00
01035734,范彬,男,1.83,南9舍412,2000-11-29 00:00:00
01036214,萧东,男,1.79,北9舍116,2006-04-14 00:00:00
01037074,李建华,女,1.55,西11舍325,2005-07-22 00:00:00
01035112,戴刚,女,1.52,东9舍322,2004-06-14 00:00:00
01038415,张秀兰,男,1.80,南1舍411,2003-12-02 00:00:00
01035019,杨秀珍,女,1.95,南2舍327,2001-06-28 00:00:00
01037763,林柳,男,1.69,西2舍403,2005-06-25 00:00:00
01035086,冉磊,女,1.99,东15舍408,2002-03-11 00:00:00
01035976,方淑英,男,1.67,南7舍417,2005-11-15 00:00:00
01032380,彭英,男,1.81,东12舍422,2006-02-04 00:00:00
01036891,姚梅,男,1.65,南2舍123,2004-10-08 00:00:00
01036650,阎志强,女,1.96,西12舍125,2001-04-25 00:00:00
01033351,张成,女,1.52,西1舍208,2004-05-14 00:00:00
01034928,张帅,女,1.56,北7舍203,2001-02-08 00:00:00
01038058,刘勇,女,1.66,北13舍228,2004-01-13 00:00:00
01031384,梁雪梅,女,1.65,西6舍228,2004-08-11 00:00:00
01035505,麦超,男,2.00,北6舍226,2000-12-28 00:00:00
01038647,黄莉,女,1.71,北14舍303,2002-01-02 00:00:00
01038477,马伟,女,1.98,北2舍228,2001-08-16 00:00:00
01033944,张静,女,1.54,北8舍211,2000-12-10 00:00:00
01034799,邹华,男,1.81,北1舍403,2005-05-21 00:00:00
01036319,莫凤英,男,1.78,东12舍422,2002-06-12 00:00:00
01037933,潘丽华,男,1.86,南5舍307,2005-04-06 00:00:00
01036092,缪雪梅,男,1.97,西6舍125,2005-08-05 00:00:00
01033782,邵颖,女,1.63,南3舍408,2005-11-16 00:00:00
01032775,信楠,男,1.63,西12舍103,2003-08-21 00:00:00
01037437,赵建军,女,1.61,东7舍104,2002-03-03 00:00:00
01031435,田燕,女,1.84,南2舍205,2002-08-13 00:00:00
01034518,王琴,男,1.60,西11舍126,2002-12-01 00:00:00
01038215,王鹏,女,1.68,南10舍123,2004-02-22 00:00:00
01034723,傅鑫,男,1.94,北9舍208,2000-09-23 00:00:00
01034320,游欢,女,1.64,西5舍426,2003-01-11 00:00:00
01036543,王金凤,男,1.58,东6舍424,2003-08-13 00:00:00
01034018,王敏,女,1.67,南13舍301,2001-11-30 00:00:00
01036553,李岩,女,1.68,北2舍224,2001-02-11 00:00:00
01038272,李秀荣,男,1.79,北4舍417,2001-03-24 00:00:00
01031231,管静,女,1.77,东1舍322,2002-02-16 00:00:00
01038454,刘帆,女,1.59,西14舍412,2000-10-04 00:00:00
01034087,张丽娟,男,1.54,南12舍312,2005-02-02 00:00:00
01034347,左平,女,1.74,东6舍117,2001-03-17 00:00:00
01032955,朱桂芳,女,1.67,东2舍226,2002-11-10 00:00:00
01032501,李磊,男,1.75,北14舍408,2005-04-13 00:00:00
01031065,周建,男,1.96,东8舍418,2000-09-27 00:00:00
01037737,李波,男,1.85,北14舍227,2005-07-24 00:00:00
01036361,彭柳,女,2.00,南5舍216,2003-10-16 00:00:00
01035147,李淑兰,女,1.55,西15舍103,2004-01-21 00:00:00
01035145,邱瑞,男,1.85,西11舍417,2005-11-01 00:00:00
01038014,王平,男,1.88,南9舍412,2004-06-14 00:00:00
01033267,陈小红,女,1.76,北11舍113,2000-10-20 00:00:00
01036287,戴丽娟,女,1.82,西9舍424,2004-03-12 00:00:00
01032340,朱桂兰,男,1.96,南7舍318,2004-11-29 00:00:00
01034667,张凤英,男,1.72,西12舍326,2006-02-23 00:00:00
01032578,蒙淑英,男,1.86,北14舍414,2005-11-21 00:00:00
01031374,宋建军,男,1.82,西15舍114,2004-12-13 00:00:00
01037832,孟燕,女,1.93,西3舍202,2005-01-13 00:00:00
01032741,陈勇,女,1.99,南12舍226,2002-12-02 00:00:00
01032352,朱桂香,女,1.75,西6舍416,2004-10-18 00:00:00
01031722,齐颖,男,1.57,西8舍402,2001-08-25 00:00:00
01034932,冯建,男,1.59,东7舍403,2003-10-10 00:00:00
01035038,安瑜,女,1.56,东2舍315,2005-02-04 00:00:00
01037532,蔡帅,女,1.64,南4舍113,2004-09-21 00:00:00
01031136,覃勇,男,1.78,北9舍415,2005-06-13 00:00:00
01033357,赵欢,女,1.86,西7舍416,2006-04-06 00:00:00
01038630,沈萍,男,1.84,东9舍321,2001-11-20 00:00:00
01035234,殷帅,女,1.73,西11舍422,2005-04-28 00:00:00
01034372,杜玉兰,男,1.97,北7舍216,2005-09-12 00:00:00
01035129,孟凤兰,男,1.73,东12舍305,2003-02-07 00:00:00
01033036,吴辉,男,1.66,西8舍304,2000-11-26 00:00:00
01038203,赵璐,女,1.98,西12舍315,2002-08-19 00:00:00
01038408,李丽娟,女,1.86,北9舍423,2001-08-04 00:00:00
01031096,龙秀兰,女,1.72,北6舍217,2003-06-19 00:00:00
01037092,刁洁,女,1.79,南15舍211,2005-03-04 00:00:00
01032580,蓝洁,女,1.84,南14舍224,2002-07-29 00:00:00
01037765,周荣,男,1.84,东14舍126,2001-06-27 00:00:00
01035738,赵坤,男,1.98,南8舍325,2001-07-17 00:00:00
01036787,姜桂芳,男,1.84,西3舍208,2005-07-11 00:00:00
01036034,王瑜,女,1.76,东9舍214,2003-11-26 00:00:00
01033168,张秀珍,男,1.82,东4舍321,2005-03-25 00:00:00
01038313,施俊,女,1.95,南14舍211,2004-08-16 00:00:00
01035993,杨洋,女,1.65,南4舍413,2004-12-26 00:00:00
01031759,林莉,男,1.51,南7舍414,2004-07-01 00:00:00
01034624,张桂荣,男,1.76,东5舍205,2003-11-14 00:00:00
01034273,单瑞,女,1.97,西15舍322,2002-04-17 00:00:00
01035772,周秀珍,男,1.64,南13舍126,2002-05-18 00:00:00
01034325,黄杰,男,1.74,西13舍215,2005-08-18 00:00:00
01032935,薛红霞,女,1.51,南4舍313,2002-06-12 00:00:00
01033342,王岩,男,1.75,北13舍426,2004-05-13 00:00:00
01031041,侯欢,女,1.66,南11舍103,2005-10-12 00:00:00
01033619,尤萍,女,1.57,北12舍211,2001-06-16 00:00:00
01034071,杨帅,女,1.53,西1舍107,2005-06-06 00:00:00
01032792,吴俊,男,1.84,北6舍115,2005-10-29 00:00:00
01038967,石凤兰,女,1.89,东15舍201,2004-09-20 00:00:00
01031173,曹飞,男,1.69,西12舍112,2002-06-30 00:00:00
01038959,陈丽,男,1.59,东12舍302,2001-10-10 00:00:00
01031484,戴志强,男,1.70,南15舍206,2003-03-06 00:00:00
01036064,王彬,男,1.77,北14舍103,2000-12-10 00:00:00
01034711,王辉,男,1.65,北9舍118,2003-10-19 00:00:00
01032241,王雪,男,1.84,北7舍418,2003-10-09 00:00:00
01034613,赖刚,男,1.94,东10舍324,2001-09-21 00:00:00
01038716,白红梅,男,1.79,南12舍325,2003-04-07 00:00:00
01034616,许鹏,男,1.76,北5舍306,2004-09-12 00:00:00
01031611,孙波,男,1.91,北10舍114,2005-08-05 00:00:00
01035854,黄勇,女,1.97,南9舍105,2004-12-06 00:00:00
01033066,孙利,女,1.92,北10舍313,2000-06-26 00:00:00
01033329,刘龙,男,1.95,西12舍407,2001-07-17 00:00:00
01034945,骆楠,女,1.54,北8舍117,2002-10-01 00:00:00
01037345,田旭,男,1.51,西14舍428,2002-04-25 00:00:00
01033689,焦晨,女,1.84,东4舍216,2003-02-09 00:00:00
01037780,范帅,男,1.77,东15舍313,2005-02-21 00:00:00
01031963,高慧,女,2.00,北10舍111,2001-11-12 00:00:00
01034758,李玉英,女,1.70,西11舍227,2003-07-06 00:00:00
01032436,王桂荣,女,1.63,北6舍301,2000-08-03 00:00:00
01031209,骆峰,男,1.95,南11舍108,2004-09-28 00:00:00
01033239,周静,男,1.51,南5舍112,2000-11-04 00:00:00
01031182,李宁,女,1.54,北5舍308,2003-04-03 00:00:00
01034405,颜丽娟,女,1.78,西5舍324,2003-05-06 00:00:00
01036246,魏瑞,男,1.53,东10舍323,2002-05-19 00:00:00
01031549,刘淑兰,女,1.62,北8舍104,2002-05-05 00:00:00
01035489,朱雪,男,1.98,西7舍301,2003-12-02 00:00:00
01036935,甘红,女,1.78,北11舍102,2000-08-31 00:00:00
01031025,温芳,男,1.98,北1舍305,2000-08-01 00:00:00
01033423,李坤,男,1.52,南8舍407,2001-07-12 00:00:00
01036128,孙飞,男,1.84,西11舍207,2004-01-05 00:00:00
01035262,刘丹,男,1.75,东3舍313,2003-05-21 00:00:00
01033948,张萍,女,1.59,西13舍316,2004-09-19 00:00:00
01033528,王丽丽,女,1.86,南4舍316,2000-10-21 00:00:00
01034611,杨秀珍,女,1.54,东3舍316,2002-11-20 00:00:00
01033747,冯龙,女,1.77,北11舍127,2002-10-18 00:00:00
01031754,张飞,女,1.74,西11舍121,2002-10-17 00:00:00
01032807,朱彬,女,1.82,北9舍108,2004-01-14 00:00:00
01032762,陈慧,女,1.73,南6舍205,2005-07-04 00:00:00
01037321,刘霞,男,1.77,北3舍418,2006-04-09 00:00:00
01034440,钟丽,女,1.57,南2舍303,2004-06-19 00:00:00
01034355,陈明,女,1.57,北14舍402,2001-05-30 00:00:00
01035066,王刚,男,1.58,北12舍312,2001-03-07 00:00:00
01033453,魏红,女,1.62,北12舍124,2004-12-17 00:00:00
01037124,张旭,女,1.90,北1舍207,2002-02-21 00:00:00
01037365,杨强,女,1.84,东9舍403,2003-06-26 00:00:00
01036857,朱淑华,男,1.99,南12舍224,2003-02-09 00:00:00
01034282,刘英,女,1.96,西1舍304,2002-10-31 00:00:00
01033179,余萍,女,1.77,东8舍114,2005-12-10 00:00:00
01035417,刘琳,男,1.77,北10舍328,2000-07-10 00:00:00
01036366,张晨,男,1.82,西2舍406,2004-11-21 00:00:00
01035996,王坤,男,1.51,南1舍205,2004-09-30 00:00:00
01031988,伍晶,男,1.72,北5舍104,2004-12-09 00:00:00
01032729,秦晨,男,1.65,南10舍303,2002-02-21 00:00:00
01033736,赵平,男,1.93,西3舍201,2005-04-19 00:00:00
01032336,骆辉,女,1.72,北7舍305,2002-07-09 00:00:00
01032234,徐峰,女,1.61,东5舍218,2004-03-05 00:00:00
01036382,郭宇,男,1.62,东8舍128,2001-09-20 00:00:00
01033433,雷林,女,1.96,西11舍324,2002-05-09 00:00:00
01036621,陆秀芳,女,1.50,北5舍416,2002-09-26 00:00:00
01038670,王凤兰,女,1.84,北14舍124,2006-05-23 00:00:00
01036748,张淑珍,女,2.00,南6舍302,2001-01-23 00:00:00
01033266,李峰,男,1.50,北7舍402,2002-09-19 00:00:00
01032019,姚秀荣,男,1.73,南7舍102,2004-08-25 00:00:00
01031823,焦杨,男,1.78,南5舍202,2003-12-20 00:00:00
01034199,陈坤,女,1.80,东3舍301,2003-05-16 00:00:00
01037676,汪兵,男,1.84,北13舍114,2003-03-24 00:00:00
01038667,车坤,女,1.79,西7舍122,2005-03-06 00:00:00
01037665,谭建国,女,1.93,西12舍126,2004-06-13 00:00:00
01032185,叶云,女,1.76,南13舍113,2002-06-06 00:00:00
01031349,董秀梅,男,1.68,北10舍321,2003-12-17 00:00:00
01032988,余飞,女,1.52,北8舍126,2004-12-04 00:00:00
01034526,杜霞,男,1.83,西15舍414,2002-02-20 00:00:00
01033372,萧凤兰,女,1.61,北7舍114,2006-02-13 00:00:00
01032236,钱亮,女,1.71,南13舍207,2005-05-14 00:00:00
01034734,陈莹,女,1.66,东5舍312,2006-05-09 00:00:00
01036510,李雪,男,1.65,北3舍122,2001-05-09 00:00:00
01037681,章婷,女,1.98,西2舍312,2006-05-15 00:00:00
01031982,李斌,男,1.77,北6舍313,2006-02-23 00:00:00
01035185,姚刚,男,1.67,北9舍321,2002-04-08 00:00:00
01036735,刘建,女,1.73,东8舍101,2001-12-08 00:00:00
01033909,魏红梅,男,1.83,北10舍218,2000-08-27 00:00:00
01038464,王慧,男,1.89,南14舍104,2000-12-21 00:00:00
01031230,索颖,男,1.72,东4舍416,2006-05-19 00:00:00
01033034,王燕,男,1.60,北11舍113,2000-08-06 00:00:00
01038470,游玉,女,1.66,南11舍325,2002-09-07 00:00:00
01035312,陈敏,女,1.60,南7舍105,2002-09-05 00:00:00
01035249,龙畅,女,1.94,北1舍425,2006-02-24 00:00:00
01037360,梁勇,女,1.92,北2舍425,2000-10-12 00:00:00
01034517,贾楠,女,1.81,南15舍216,2002-12-26 00:00:00
01034891,田凤兰,女,1.59,西5舍104,2002-08-01 00:00:00
01034073,刘旭,女,1.81,南10舍414,2004-08-08 00:00:00
01037139,刘宁,男,1.85,西1舍215,2005-04-17 00:00:00
01034205,孙宁,女,1.55,北13舍114,2005-08-07 00:00:00
01032367,赵晨,男,1.72,西3舍323,2004-04-23 00:00:00
01036066,萧文,女,1.92,南9舍202,2000-09-14 00:00:00
01033850,李玉梅,女,1.86,北10舍111,2003-05-18 00:00:00
01034769,丁秀华,女,1.67,东8舍417,2005-07-27 00:00:00
01038567,崔平,女,1.63,南10舍315,2002-07-04 00:00:00
01033698,郭静,女,2.00,南15舍201,2006-04-16 00:00:00
01033799,李成,男,1.89,北8舍216,2002-11-09 00:00:00
01034602,张丹,男,1.82,东5舍227,2003-12-27 00:00:00
01033113,颜秀芳,女,1.73,北14舍102,2002-05-19 00:00:00
01037456,郑晨,男,1.93,东9舍103,2000-07-01 00:00:00
01036870,王梅,女,1.87,东7舍302,2003-10-11 00:00:00
01034598,姚秀荣,女,1.82,北8舍402,2006-04-10 00:00:00
01034823,张桂珍,女,2.00,东4舍318,2002-10-29 00:00:00
01036792,王兰英,女,1.92,西1舍207,2004-11-12 00:00:00
01035588,刘萍,男,1.81,西8舍322,2003-10-30 00:00:00
01038109,倪琳,男,2.00,东11舍315,2002-03-16 00:00:00
01032876,李桂珍,女,1.93,东8舍126,2001-09-24 00:00:00
01036250,刘坤,女,1.75,西12舍104,2003-11-10 00:00:00
01037000,赵玲,男,1.78,北3舍102,2006-03-07 00:00:00
01032565,楼桂花,女,1.56,西7舍128,2001-04-19 00:00:00
01032651,傅红,女,1.58,北4舍321,2005-07-05 00:00:00
01032120,程涛,女,1.83,西7舍214,2001-06-15 00:00:00
01036405,樊雪梅,男,1.86,北8舍202,2003-08-01 00:00:00
01033047,严燕,男,1.59,北13舍106,2006-04-22 00:00:00
01032907,周鹏,女,1.84,南11舍228,2002-11-25 00:00:00
01036358,黄桂珍,男,1.66,东15舍403,2000-11-28 00:00:00
01036480,何欢,女,2.00,北6舍203,2005-10-01 00:00:00
01034499,王军,男,1.74,东13舍214,2005-07-25 00:00:00
01034738,蔡丽,女,1.73,东7舍113,2006-02-14 00:00:00
01033895,王云,女,1.86,南9舍418,2001-03-30 00:00:00
01037259,任玉梅,女,2.00,西9舍301,2002-06-26 00:00:00
01037478,王兵,男,2.00,北9舍305,2000-07-22 00:00:00
01034815,李杰,女,1.72,西8舍202,2000-10-12 00:00:00
01038604,刘畅,男,1.72,西5舍207,2006-05-27 00:00:00
01035349,周海燕,男,1.91,西13舍226,2002-12-20 00:00:00
01038151,祝华,男,1.59,西1舍425,2005-06-24 00:00:00
01035163,刘辉,女,1.63,北8舍122,2004-06-26 00:00:00
01032011,庄鹏,女,1.95,北7舍424,2005-10-31 00:00:00
01033957,康红,男,1.80,西12舍302,2004-02-29 00:00:00
01031751,袁畅,男,1.76,西4舍121,2005-10-24 00:00:00
01034345,王红霞,女,1.63,北4舍326,2002-10-13 00:00:00
01038443,翁秀兰,女,1.96,西2舍418,2004-10-01 00:00:00
01035673,张伟,女,1.96,东1舍418,2002-02-07 00:00:00
01032472,陈阳,男,1.74,南7舍201,2005-03-03 00:00:00
01031204,李小红,女,2.00,东10舍207,2001-07-20 00:00:00
01035886,孙丹丹,男,1.94,东8舍124,2001-01-19 00:00:00
01032455,赵婷婷,女,1.58,西15舍414,2005-10-16 00:00:00
01037734,吴敏,女,1.73,东15舍218,2003-12-25 00:00:00
01036929,丁杰,女,1.90,北2舍208,2000-07-01 00:00:00
01033823,曹浩,女,1.84,南14舍104,2004-11-15 00:00:00
01034813,王峰,女,1.83,东7舍327,2003-01-11 00:00:00
01033723,周萍,男,1.99,东4舍411,2003-02-24 00:00:00
01038617,冯秀兰,女,1.74,西12舍112,2001-04-04 00:00:00
01036336,林涛,男,1.89,西14舍407,2001-05-04 00:00:00
01035224,祝刚,男,1.52,北12舍322,2005-11-26 00:00:00
01033970,陈海燕,女,1.72,南12舍402,2000-06-27 00:00:00
01034802,马志强,男,1.96,南12舍226,2005-05-24 00:00:00
01038953,陈明,女,1.96,西1舍324,2005-10-26 00:00:00
01035770,苗桂英,女,1.82,东11舍222,2004-03-19 00:00:00
01032621,黄丽华,男,1.56,北15舍114,2001-12-18 00:00:00
01035874,王婷,女,1.69,东13舍421,2001-09-08 00:00:00
01037131,顾桂香,女,1.86,北1舍228,2004-01-16 00:00:00
01036070,杨平,男,1.96,西7舍412,2004-10-24 00:00:00
01038332,邵海燕,男,1.91,南9舍312,2003-03-02 00:00:00
01031921,冷楠,男,1.94,西7舍121,2001-05-19 00:00:00
01031291,崔璐,女,1.92,东14舍302,2001-06-14 00:00:00
01033125,黄秀荣,男,1.66,东1舍213,2000-11-26 00:00:00
01033757,桑强,男,1.53,西14舍326,2003-10-30 00:00:00
01031596,魏丽,女,1.55,东5舍314,2002-09-11 00:00:00
01037557,董瑜,男,1.69,南13舍128,2002-06-17 00:00:00
01036692,廖金凤,男,1.94,东9舍225,2002-06-10 00:00:00
01037640,李佳,女,1.64,东14舍106,2003-05-14 00:00:00
01037536,胡金凤,女,1.76,北3舍222,2006-06-08 00:00:00
01032095,杨志强,男,1.85,北6舍206,2002-04-02 00:00:00
01037607,李飞,女,1.68,北6舍214,2002-01-07 00:00:00
01037227,原桂花,女,1.98,西5舍102,2002-05-02 00:00:00
01034664,张峰,女,1.96,北8舍328,2004-12-06 00:00:00
01031327,卢瑜,女,1.82,东6舍323,2002-02-26 00:00:00
01033835,张丽,女,1.74,西12舍315,2003-06-02 00:00:00
01031591,陈超,男,1.65,南12舍303,2003-06-03 00:00:00
01031732,武宇,女,1.52,南14舍125,2005-07-14 00:00:00
01034362,丁秀荣,女,1.93,北11舍203,2006-05-29 00:00:00
01031602,李桂英,男,1.62,东11舍423,2003-04-04 00:00:00
01035751,黄桂荣,男,1.65,北3舍126,2006-02-20 00:00:00
01033601,曾淑珍,男,1.64,西8舍124,2002-12-14 00:00:00
01033662,凌秀芳,男,1.83,西3舍421,2001-03-24 00:00:00
01033122,杨想,女,1.88,北5舍222,2003-09-04 00:00:00
01032211,黎秀梅,女,1.55,西3舍401,2001-03-26 00:00:00
01032993,魏莹,女,1.63,南10舍317,2000-09-21 00:00:00
01037626,张丽华,男,1.95,西12舍116,2003-04-24 00:00:00
01037355,周楠,男,1.56,西13舍314,2005-01-15 00:00:00
01038958,张建华,男,1.80,西1舍214,2005-08-13 00:00:00
01037776,黄峰,男,1.69,南8舍221,2004-12-05 00:00:00
01036419,刘斌,男,1.71,东5舍117,2003-09-01 00:00:00
01036393,张淑兰,女,1.60,东10舍401,2000-08-05 00:00:00
01038150,李玉兰,女,1.53,北13舍224,2004-07-15 00:00:00
01031101,黄明,女,1.91,北10舍225,2001-10-28 00:00:00
01032075,胡秀兰,女,1.79,南14舍116,2002-11-27 00:00:00
01037800,苗桂芝,女,1.51,南10舍323,2005-02-18 00:00:00
01033780,何红梅,男,1.89,东7舍111,2005-03-14 00:00:00
